Record ID,Date,Department,Employee ID,Gender,Age,Service type,Patients handled,Revenue USD,Cost USD,Waiting time,Satisfaction_score
4128,20/11/2024,Outpatient,E1388,Male,46,Follow-up,34,2541.52,1164.6,106.2,2.76
4129,16/03/2024,Orthopedics,E1091,Male,34,Therapy,43,6439.48,4154.79,105.3,3.19
4130,27/03/2024,Radiology,E1234,Female,44,Therapy,35,5067.42,4369.64,87.8,1.45
4131,21/12/2024,Orthopedics,E1653,Female,52,Diagnostics,38,2188.19,1736.46,101.1,3.18
4132,23/03/2024,Oncology,E1321,Male,39,Diagnostics,37,5767.32,4129.21,55.5,3.72
4133,09/03/2024,Radiology,E1334,Male,43,Therapy,30,1530.57,1347.88,91.3,3.52
4134,05/12/2024,Orthopedics,E1927,Male,54,Diagnostics,29,3505.06,1684.1,52.1,3.65
4135,02/10/2024,Outpatient,E1168,Male,38,Consultation,31,6520.24,3855.55,75.5,4.25
4136,23/06/2024,Outpatient,E1427,Female,53,Consultation,31,749.71,468.8,92.2,3.18
4137,23/10/2024,Orthopedics,E1476,Female,61,Diagnostics,40,6689.02,4403.64,119.1,1.22
4138,23/11/2024,Oncology,E1800,Female,37,Surgery,41,5164.93,2302.05,23.4,2.53
4139,23/12/2024,Pediatrics,E1554,Male,24,Diagnostics,13,1977.63,1743.96,113.9,2.34
4140,13/06/2024,Oncology,E1512,Female,55,Diagnostics,46,6577.6,4386.45,98.8,3.51
4141,26/09/2024,Outpatient,E1001,Male,63,Follow-up,47,502.4,392.67,90.9,3.04
4142,13/07/2024,Outpatient,E1799,Female,40,Surgery,35,9077.73,7754.41,65.2,3.43
4143,26/11/2024,Outpatient,E1381,Female,39,Diagnostics,25,9966.96,5475.95,42.3,1.73
4144,18/11/2024,Emergency,E1173,Male,65,Follow-up,35,9010.74,6958.49,17.1,4.93
4145,23/07/2024,Pediatrics,E1666,Female,31,Consultation,17,7444.14,6143.36,10.5,3.02
4146,07/04/2024,Cardiology,E1782,Male,40,Consultation,39,7136.68,4792.09,81.7,4.27
4147,04/07/2024,Pediatrics,E1984,Female,64,Diagnostics,12,4056.2,3343.66,23.7,2.08
4148,30/09/2024,Outpatient,E1655,Female,44,Therapy,10,911.78,530.85,48.7,4.22
4149,25/02/2024,Oncology,E1740,Female,39,Surgery,29,6704.74,4145.95,80,1.21
4150,09/02/2024,Orthopedics,E1307,Male,56,Therapy,10,2212.58,1578.62,78.8,4.1
4151,19/07/2024,Oncology,E1910,Male,39,Diagnostics,30,4328.5,3295.19,83.7,4.85
4152,12/07/2024,Outpatient,E1035,Female,34,Consultation,40,2543.74,1719.16,74.2,4.99
4153,28/05/2024,Emergency,E1467,Female,35,Therapy,16,2411.25,1595.3,44.8,3.1
4154,10/04/2024,Cardiology,E1494,Female,58,Therapy,25,2705.22,1146.49,70.8,2.34
4155,01/07/2024,Outpatient,E1025,Female,25,Follow-up,14,2228.44,1252.31,10.7,4.8
4156,07/03/2024,Oncology,E1807,Female,28,Diagnostics,12,6020.91,4861.19,53.7,4.61
4157,09/03/2024,Pediatrics,E1417,Female,55,Surgery,44,5091.52,3497.74,61.6,3.93
4158,19/02/2024,Pediatrics,E1195,Male,24,Diagnostics,10,5883.23,3152.23,21.7,3.42
4159,10/07/2024,Orthopedics,E1030,Female,31,Therapy,13,5147.21,2305.89,50.5,3.06
4160,06/01/2024,Emergency,E1796,Female,29,Therapy,32,8355.49,3660.13,45.1,4.29
4161,10/11/2024,Orthopedics,E1276,Male,58,Consultation,32,6660.03,3629.58,102.2,2.97
4162,17/01/2024,Pediatrics,E1079,Male,40,Diagnostics,46,5234.34,4649.63,113.9,2.43
4163,09/05/2024,Emergency,E1449,Female,26,Surgery,37,1835.5,1033.08,8.5,1.08
4164,29/02/2024,Oncology,E1322,Male,50,Consultation,46,4257.46,3706.16,105.2,3.05
4165,01/11/2024,Cardiology,E1872,Male,46,Surgery,35,5869.65,2365.27,29.8,1.1
4166,17/05/2024,Pediatrics,E1961,Female,65,Surgery,6,7668.13,3625.67,104.9,3.57
4167,21/04/2024,Oncology,E1792,Female,34,Surgery,21,2679.48,1283.1,77.2,4.6
4168,19/04/2024,Radiology,E1151,Male,57,Therapy,7,7324.42,4206.22,72.5,2.24
4169,17/09/2024,Emergency,E1895,Female,44,Therapy,26,9991.92,7737.94,75.7,2.69
4170,06/03/2024,Radiology,E1266,Male,33,Follow-up,13,6372.45,3637.45,8.3,2.58
4171,11/11/2024,Emergency,E1611,Male,59,Surgery,48,9339.57,6660.52,14.7,4.54
4172,07/05/2024,Radiology,E1773,Male,37,Surgery,30,3054.31,1594,39.2,3.31
4173,25/03/2024,Pediatrics,E1667,Male,42,Follow-up,10,5674.54,3664.09,87.5,2.27
4174,17/07/2024,Pediatrics,E1208,Female,35,Therapy,37,7929.61,3866.96,95,3.66
4175,26/02/2024,Orthopedics,E1089,Female,51,Follow-up,21,6990.48,4479.34,81.7,1.32
4176,22/07/2024,Pediatrics,E1807,Female,46,Consultation,14,8589.74,3674.46,22.1,3.31
4177,29/10/2024,Oncology,E1850,Male,33,Surgery,14,7524.41,3296.64,110.9,4.89
4178,12/10/2024,Emergency,E1840,Female,45,Consultation,34,6256.53,4008.07,90.3,2.31
4179,19/11/2024,Outpatient,E1237,Female,36,Consultation,38,5186.01,4449.99,114.9,4.71
4180,18/01/2024,Oncology,E1218,Female,49,Therapy,31,2993.26,1545.22,39.2,2.77
4181,15/08/2024,Outpatient,E1507,Male,44,Surgery,30,3484.59,2045.83,76.4,4.05
4182,15/06/2024,Oncology,E1552,Male,34,Therapy,39,7487.8,6044.24,8.7,1.19
4183,20/12/2024,Oncology,E1181,Female,47,Therapy,28,7999.14,5331.74,71.5,1.21
4184,10/01/2024,Pediatrics,E1390,Female,55,Follow-up,38,2925.48,2103.94,103.8,4.67
4185,25/10/2024,Oncology,E1833,Male,49,Follow-up,21,5253.99,3534.55,100.8,3.15
4186,05/04/2024,Pediatrics,E1513,Male,29,Follow-up,26,5410.16,4612.39,95.8,4.64
4187,12/05/2024,Radiology,E1028,Male,63,Surgery,15,2573.35,1704.04,101.9,1.44
4188,29/02/2024,Radiology,E1350,Male,65,Surgery,47,8049.29,3956.12,97.9,3.45
4189,24/12/2024,Oncology,E1958,Female,44,Therapy,41,2335.74,1487.11,83.4,3.54
4190,16/05/2024,Orthopedics,E1910,Male,38,Surgery,12,4558.85,3873.58,64.7,3.02
4191,24/07/2024,Radiology,E1304,Female,34,Therapy,40,1091.38,939.74,25.4,3.11
4192,30/12/2024,Cardiology,E1618,Male,63,Surgery,41,8133.89,4129.79,65.6,1.96
4193,01/05/2024,Oncology,E1012,Male,64,Surgery,45,7717.1,5264.38,103.4,4.58
4194,15/01/2024,Oncology,E1234,Female,22,Diagnostics,20,6662.97,5081.82,68.2,2.54
4195,09/07/2024,Pediatrics,E1418,Female,25,Diagnostics,13,6657.12,5686.14,52.9,2.26
4196,29/02/2024,Oncology,E1002,Female,58,Therapy,45,4190.15,2588.25,13.5,2.99
4197,21/09/2024,Orthopedics,E1642,Female,33,Surgery,25,5195.99,3607.17,46.7,3.45
4198,10/01/2024,Emergency,E1885,Female,54,Consultation,38,8843.05,7761.86,72.1,1.17
4199,22/01/2024,Oncology,E1674,Male,23,Surgery,20,9707.74,7309.26,43.6,1.59
4200,22/01/2024,Cardiology,E1708,Male,42,Surgery,50,1862.48,901.2,10.2,4.61
4201,19/03/2024,Orthopedics,E1832,Female,52,Consultation,46,5637.3,4227.86,100.2,4.17
4202,09/12/2024,Emergency,E1059,Male,24,Therapy,18,8884.75,7850.81,55.5,4.8
4203,01/03/2024,Outpatient,E1471,Female,56,Surgery,7,7371.25,3208.96,83.4,3.75
4204,28/11/2024,Pediatrics,E1701,Female,46,Therapy,7,9105.68,5340.17,72.3,1.05
4205,17/07/2024,Outpatient,E1413,Male,54,Consultation,13,3654.71,1575.63,65,4.27
4206,17/07/2024,Oncology,E1219,Male,45,Diagnostics,22,2461.21,1633.56,28.5,1.48
4207,04/08/2024,Oncology,E1631,Male,44,Consultation,42,5354.47,2353.69,72.5,1.13
4208,23/09/2024,Oncology,E1961,Female,30,Therapy,9,1513.79,1021.81,73,1.12
4209,18/06/2024,Oncology,E1697,Male,37,Consultation,44,5947.08,4872.15,88.1,1.52
4210,01/03/2024,Radiology,E1770,Male,36,Diagnostics,23,6128.51,4511.36,9.3,4.42
4211,20/10/2024,Oncology,E1158,Female,41,Consultation,11,9109.54,7517.43,99.8,3.98
4212,16/10/2024,Oncology,E1795,Male,37,Surgery,17,6517.6,4818.55,97.7,3.65
4213,12/09/2024,Cardiology,E1603,Female,50,Surgery,5,3613.41,2124.61,108.2,1.07
4214,13/03/2024,Orthopedics,E1420,Male,34,Diagnostics,20,7138.8,6263.5,86.2,4.98
4215,05/10/2024,Pediatrics,E1395,Female,36,Diagnostics,36,7031.68,2933.49,100.1,2.14
4216,21/03/2024,Orthopedics,E1835,Female,23,Diagnostics,24,4737.54,2634.29,35.9,2.73
4217,07/12/2024,Pediatrics,E1631,Female,56,Consultation,43,4098.14,2937.01,98.5,2.19
4218,10/10/2024,Oncology,E1151,Female,55,Surgery,14,2530.35,1855.88,82.1,4.6
4219,21/07/2024,Cardiology,E1885,Female,30,Consultation,48,651.48,538.46,64.9,3.49
4220,22/06/2024,Pediatrics,E1918,Male,57,Diagnostics,21,1368.03,843.13,31.1,2.02
4221,31/08/2024,Emergency,E1166,Female,40,Follow-up,49,5288.9,4264.06,90.5,3.36
4222,09/01/2024,Emergency,E1075,Male,28,Surgery,9,5624.47,3451.47,116.9,3.24
4223,01/08/2024,Oncology,E1985,Male,59,Consultation,6,2912.68,1500.16,75.3,3.09
4224,30/06/2024,Emergency,E1332,Female,58,Diagnostics,14,573.13,467.12,86,3.65
4225,22/08/2024,Cardiology,E1087,Female,59,Surgery,12,1153.42,670.17,112.6,4.45
4226,25/11/2024,Emergency,E1141,Female,42,Diagnostics,47,3212.66,1537.35,56.6,2.42
4227,24/01/2024,Orthopedics,E1630,Male,57,Follow-up,50,6981.15,6165.87,46.7,1.25
4228,08/02/2024,Oncology,E1467,Male,57,Surgery,38,9027.33,3782.22,114.6,3.66
4229,22/08/2024,Oncology,E1212,Male,41,Therapy,45,9446.05,4721.42,9.7,2.95
4230,14/09/2024,Pediatrics,E1542,Male,40,Consultation,11,4780.92,2704.79,115.1,4.29
4231,17/02/2024,Cardiology,E1266,Female,38,Follow-up,19,6785.03,3266.51,89.4,3.91
4232,14/09/2024,Pediatrics,E1783,Male,23,Therapy,19,4538.15,3913.67,24.2,2.07
4233,24/11/2024,Pediatrics,E1794,Male,55,Diagnostics,36,1100.63,878,76.5,2.26
4234,01/08/2024,Outpatient,E1988,Female,45,Follow-up,5,2056.23,863.77,24.2,2.81
4235,04/03/2024,Outpatient,E1786,Female,52,Consultation,14,2848.18,1508.09,105.7,3.06
4236,05/08/2024,Emergency,E1943,Female,57,Therapy,38,7427.89,3103.78,47,2.92
4237,26/04/2024,Outpatient,E1349,Female,54,Diagnostics,28,2270.96,1044.86,105.1,4.76
4238,24/04/2024,Pediatrics,E1264,Female,38,Consultation,37,1248.66,717.37,115.2,1.33
4239,08/09/2024,Outpatient,E1925,Female,50,Therapy,45,6614.59,5861.26,117.5,2.88
4240,09/07/2024,Cardiology,E1483,Female,27,Diagnostics,26,2046.12,1025.19,107.3,4.65
4241,15/06/2024,Radiology,E1154,Male,65,Consultation,21,6274.86,4913.77,90.1,3.65
4242,04/02/2024,Cardiology,E1257,Male,53,Therapy,49,8359.13,6208.35,66.4,1.95
4243,23/03/2024,Radiology,E1437,Female,32,Follow-up,12,7566.94,4818.01,38.9,4.21
4244,23/08/2024,Pediatrics,E1250,Male,47,Therapy,27,7118.78,6183.87,24,3.6
4245,04/07/2024,Cardiology,E1807,Male,45,Diagnostics,29,2820.27,2402.28,16.4,3.62
4246,07/09/2024,Orthopedics,E1740,Female,50,Surgery,24,8015.31,4628.51,114.7,4.4
4247,06/07/2024,Cardiology,E1930,Male,53,Therapy,39,3298.87,1331.99,39.1,2.13
4248,14/08/2024,Outpatient,E1103,Male,65,Therapy,29,8954.66,7911.98,13.1,2.89
4249,12/12/2024,Pediatrics,E1635,Male,50,Consultation,17,5709.15,2548.88,48.4,2.27
4250,30/08/2024,Cardiology,E1093,Male,28,Consultation,50,5592.54,4085.88,85.9,1.55
4251,04/01/2024,Cardiology,E1565,Male,52,Surgery,8,8223,6079.03,107.2,2.8
4252,11/08/2024,Outpatient,E1740,Female,58,Diagnostics,41,8991.95,7489.28,55.4,2.52
4253,05/01/2024,Emergency,E1479,Female,37,Therapy,15,9361.71,7092.27,111.7,4.19
4254,19/04/2024,Oncology,E1204,Female,43,Diagnostics,36,6288.33,2879.59,38.5,4.88
4255,06/08/2024,Oncology,E1040,Female,43,Surgery,49,3534.51,1578.61,86.4,3.94
4256,04/10/2024,Outpatient,E1157,Female,47,Therapy,10,3211.85,1762.78,58.9,1.09
4257,29/11/2024,Emergency,E1093,Female,37,Diagnostics,7,7998.57,4467.56,103.2,4.21
4258,01/01/2024,Emergency,E1516,Female,55,Consultation,14,6783.32,3815.19,64.4,2.78
4259,08/10/2024,Radiology,E1716,Male,60,Consultation,35,3719.38,3065.02,60.6,4.33
4260,05/07/2024,Pediatrics,E1424,Female,50,Diagnostics,32,1499.58,705.57,117.4,3.35
4261,07/03/2024,Cardiology,E1484,Female,23,Consultation,36,5342.81,3534.69,29.8,3.87
4262,19/02/2024,Emergency,E1717,Male,44,Follow-up,45,1305.42,896.38,70.6,4.66
4263,03/03/2024,Orthopedics,E1873,Female,50,Consultation,29,5498.74,2576.33,70.9,1.37
4264,08/10/2024,Radiology,E1906,Male,46,Therapy,22,2436.04,1012.31,64,1.34
4265,22/12/2024,Emergency,E1477,Male,41,Follow-up,27,4959.25,4297.05,87.8,1.31
4266,04/05/2024,Pediatrics,E1764,Male,52,Consultation,34,2629.99,1937.86,107.9,1.13
4267,31/12/2024,Radiology,E1490,Female,43,Therapy,40,8218.29,5595.89,67.8,4.83
4268,05/11/2024,Emergency,E1484,Male,56,Therapy,44,7602.62,6272.61,45.7,3.22
4269,13/06/2024,Emergency,E1240,Female,33,Follow-up,28,6346.35,3558.98,70.6,1.95
4270,22/09/2024,Emergency,E1085,Male,29,Consultation,28,1862.07,1093.01,90,4.66
4271,08/06/2024,Pediatrics,E1515,Female,48,Consultation,38,4848.28,3497.61,16.8,4.62
4272,23/03/2024,Radiology,E1867,Male,56,Diagnostics,25,5901.74,4663.37,96.4,2.03
4273,05/04/2024,Pediatrics,E1605,Female,62,Diagnostics,23,5527.16,4865.23,15.3,3.73
4274,18/10/2024,Orthopedics,E1880,Female,60,Consultation,30,9641.51,5305.61,104.1,4.73
4275,20/10/2024,Orthopedics,E1553,Male,63,Follow-up,32,7597.32,3917.67,43.4,1.14
4276,21/07/2024,Oncology,E1217,Female,63,Surgery,39,8398.81,6927.39,77.8,2.41
4277,08/05/2024,Radiology,E1461,Male,55,Follow-up,13,1229.7,954.9,88.6,4.65
4278,14/02/2024,Oncology,E1337,Male,61,Therapy,49,7440.05,6058.79,90.8,3.52
4279,24/05/2024,Emergency,E1197,Female,43,Therapy,32,4556.18,3877.58,79.9,2.59
4280,01/05/2024,Emergency,E1966,Female,39,Consultation,13,1292.96,705.12,67.5,2.1
4281,22/07/2024,Cardiology,E1513,Male,29,Follow-up,48,2601.74,1726.77,24.5,4.2
4282,06/12/2024,Outpatient,E1874,Female,57,Surgery,37,5101.5,3504.38,21.9,2.3
4283,08/03/2024,Outpatient,E1780,Female,30,Diagnostics,25,4395.85,3534.73,93.6,1.89
4284,17/03/2024,Radiology,E1768,Female,32,Diagnostics,24,6353.7,3314.9,118.6,4.81
4285,12/12/2024,Outpatient,E1149,Male,49,Follow-up,6,5851.01,4385.05,97.2,3.88
4286,14/06/2024,Oncology,E1595,Male,53,Surgery,6,7148.37,6285.4,73.6,3.55
4287,23/10/2024,Pediatrics,E1141,Male,44,Therapy,25,8568.05,6297.05,89.3,1.94
4288,07/06/2024,Radiology,E1158,Female,39,Consultation,32,4027.04,1907.41,63.2,2.82
4289,12/09/2024,Outpatient,E1389,Male,45,Therapy,32,9973.05,7037.03,95.4,2.34
4290,03/04/2024,Cardiology,E1736,Female,57,Diagnostics,33,8399.68,5943.13,85.2,2.18
4291,11/10/2024,Radiology,E1595,Male,45,Follow-up,50,5712.06,4095.65,72.7,4.66
4292,11/11/2024,Emergency,E1519,Male,24,Therapy,9,9033.59,7999.17,81.8,4.89
4293,02/03/2024,Pediatrics,E1782,Male,23,Surgery,11,8408.54,4502.07,54.2,1.95
4294,23/06/2024,Orthopedics,E1585,Male,43,Surgery,27,539.87,266.71,5.5,3.88
4295,04/04/2024,Emergency,E1587,Male,41,Surgery,41,4542.58,2526.98,92.6,4.33
4296,24/02/2024,Radiology,E1775,Female,22,Surgery,44,9765.35,7040.88,58.1,2.22
4297,13/11/2024,Radiology,E1157,Female,59,Surgery,26,2612.02,1322.89,52.1,4.97
4298,31/05/2024,Orthopedics,E1746,Male,53,Consultation,9,508.11,253.35,26.7,3.87
4299,17/12/2024,Oncology,E1143,Female,52,Consultation,24,3848.6,2419.35,22.1,2.62
4300,19/12/2024,Oncology,E1990,Female,36,Surgery,30,1480.4,986.72,16.3,4.16
4301,18/10/2024,Outpatient,E1182,Male,34,Consultation,41,5882.72,4482.54,53.1,2.53
4302,17/10/2024,Emergency,E1974,Female,44,Surgery,9,1432.98,948.53,64.2,2.87
4303,29/09/2024,Cardiology,E1482,Female,24,Therapy,15,7534.92,6150.4,91.3,1.58
4304,04/04/2024,Oncology,E1516,Female,64,Surgery,9,6409.57,2821.25,84.9,2.53
4305,19/11/2024,Radiology,E1162,Female,29,Surgery,21,1758.74,1461.56,75.6,2.42
4306,04/10/2024,Cardiology,E1571,Male,40,Consultation,14,791.91,529.51,111.2,3.39
4307,20/02/2024,Radiology,E1744,Female,57,Diagnostics,27,9730.68,4556.15,70.4,4.19
4308,17/07/2024,Radiology,E1685,Male,25,Therapy,17,5492.64,2447.15,72,3.45
4309,29/10/2024,Outpatient,E1642,Male,33,Diagnostics,19,7422.74,5794.23,93.6,3.65
4310,27/10/2024,Radiology,E1755,Male,24,Surgery,25,2550.21,1535.53,94.3,4.81
4311,29/10/2024,Emergency,E1871,Female,34,Follow-up,5,1250,834.71,40.9,1.9
4312,17/04/2024,Emergency,E1392,Female,42,Therapy,30,5305.2,3729.79,6.1,4.12
4313,07/07/2024,Orthopedics,E1842,Male,47,Follow-up,28,8288.88,7317.05,25.8,3.38
4314,04/05/2024,Orthopedics,E1910,Male,34,Therapy,37,4552.94,2583.4,70,4.13
4315,29/05/2024,Orthopedics,E1997,Female,30,Consultation,33,719,636.1,98.1,4
4316,26/07/2024,Cardiology,E1426,Female,59,Therapy,39,7723.68,4591.96,91.4,2.55
4317,10/08/2024,Cardiology,E1915,Male,50,Diagnostics,47,9037.71,4415.93,38.6,3.21
4318,16/07/2024,Oncology,E1453,Female,43,Follow-up,44,3532.5,2162.31,61.6,4.43
4319,09/10/2024,Emergency,E1611,Male,31,Therapy,23,5470.33,3179.52,33.5,2.63
4320,06/12/2024,Outpatient,E1750,Male,22,Consultation,48,5399.49,4174.12,18.9,1.89
4321,15/11/2024,Cardiology,E1664,Female,52,Surgery,48,4106.71,2382.71,50.1,4.17
4322,13/05/2024,Oncology,E1999,Male,29,Follow-up,29,3579.47,2330.05,76.7,1.93
4323,15/12/2024,Radiology,E1677,Male,63,Therapy,26,7327.61,4935.55,56.4,4.24
4324,05/12/2024,Radiology,E1461,Female,64,Follow-up,7,2813.2,2367.56,69.5,3.44
4325,04/12/2024,Oncology,E1398,Male,60,Surgery,31,8813.06,7127.93,74.2,4.01
4326,16/04/2024,Emergency,E1076,Male,50,Consultation,24,4616.54,3110.11,12.1,1.36
4327,06/12/2024,Emergency,E1979,Male,52,Consultation,31,8379.54,3601.83,24.5,4.18
4328,06/02/2024,Outpatient,E1329,Male,60,Follow-up,24,510.89,276.49,72.2,3.38
4329,30/12/2024,Emergency,E1114,Female,22,Follow-up,21,7882.95,5147.28,63.6,3.9
4330,11/05/2024,Cardiology,E1249,Female,48,Diagnostics,12,5236.93,3688.08,108.2,2.61
4331,10/12/2024,Outpatient,E1016,Male,63,Consultation,9,4158.69,1670.86,75.5,1.12
4332,12/05/2024,Oncology,E1150,Male,31,Diagnostics,26,5289.41,4242.73,68.2,2.08
4333,22/02/2024,Emergency,E1801,Female,32,Consultation,22,7968.6,4262.07,89.3,3.44
4334,22/01/2024,Radiology,E1142,Male,56,Consultation,23,2114.96,1803.14,28.1,4.96
4335,30/04/2024,Orthopedics,E1092,Male,24,Surgery,37,569.45,302.8,28,1.06
4336,07/10/2024,Cardiology,E1073,Female,30,Consultation,30,7457.5,5568.61,96.1,2.03
4337,25/01/2024,Orthopedics,E1798,Male,49,Surgery,9,4721.18,3444.37,55.6,3.79
4338,12/03/2024,Pediatrics,E1356,Male,59,Therapy,5,6522.75,2983.01,94.8,3.88
4339,13/04/2024,Pediatrics,E1300,Male,64,Surgery,32,6730.43,3214.1,35.8,2.57
4340,12/07/2024,Radiology,E1472,Female,51,Diagnostics,16,3159.33,1623.6,97.6,3.55
4341,01/06/2024,Emergency,E1726,Female,49,Therapy,16,5871.99,3012.19,110.6,1.76
4342,27/03/2024,Orthopedics,E1190,Male,55,Surgery,13,8052.03,7112.65,88.6,4.97
4343,17/11/2024,Outpatient,E1269,Female,43,Diagnostics,12,6684.99,3400.86,28.4,2.3
4344,21/11/2024,Oncology,E1454,Male,31,Follow-up,12,567.74,420.61,35.9,4.26
4345,16/01/2024,Outpatient,E1424,Male,34,Diagnostics,23,3912.14,2503.68,116.1,1.97
4346,14/02/2024,Radiology,E1111,Male,32,Follow-up,36,7351.91,5716.54,30.4,3
4347,09/07/2024,Outpatient,E1210,Female,43,Therapy,25,3826.92,3007.78,76.6,2.9
4348,30/03/2024,Outpatient,E1452,Female,48,Therapy,38,7903.95,4090.91,91.7,4.46
4349,23/08/2024,Radiology,E1745,Male,27,Therapy,50,8846.91,7005.31,51.9,4.93
4350,21/11/2024,Radiology,E1375,Female,55,Therapy,38,4106.14,2953.6,23.5,4.92
4351,17/01/2024,Outpatient,E1951,Male,23,Diagnostics,42,7187.87,5582.74,12.6,4.05
4352,23/10/2024,Outpatient,E1137,Female,29,Surgery,23,7859.87,5783.97,38.6,2.96
4353,02/07/2024,Pediatrics,E1370,Female,61,Therapy,15,1549.13,984.93,33,2.4
4354,25/10/2024,Emergency,E1310,Male,55,Follow-up,15,2044.7,1053.08,13.8,4.68
4355,22/11/2024,Radiology,E1206,Male,41,Diagnostics,23,5538.9,3314.32,66.5,3.51
4356,14/05/2024,Orthopedics,E1781,Female,29,Consultation,23,9257.85,4530.3,39,4.9
4357,20/08/2024,Cardiology,E1330,Male,27,Follow-up,16,4026.33,1655.95,22,1.11
4358,17/01/2024,Cardiology,E1389,Female,28,Diagnostics,38,9904.27,5342.71,111.2,4.98
4359,14/09/2024,Orthopedics,E1251,Male,56,Diagnostics,36,6198.49,2582.28,14.4,2.93
4360,02/12/2024,Oncology,E1320,Male,41,Diagnostics,15,4358.63,3064.5,55.5,4.74
4361,04/02/2024,Oncology,E1582,Male,48,Diagnostics,27,5580.03,4167.52,108.1,1.59
4362,04/03/2024,Radiology,E1375,Male,49,Surgery,46,2682.48,1216.93,21.1,3.05
4363,30/04/2024,Emergency,E1269,Female,49,Surgery,47,3551.2,2171.87,118,1.63
4364,14/03/2024,Outpatient,E1629,Male,28,Follow-up,49,5637.71,2533.79,41.6,3.11
4365,20/02/2024,Outpatient,E1092,Male,24,Follow-up,31,9493,5654.16,12.5,2.55
4366,06/02/2024,Pediatrics,E1020,Male,33,Surgery,16,1884.54,970.53,76.1,1.27
4367,02/01/2024,Outpatient,E1409,Male,31,Consultation,34,4914.88,3463.67,53.5,1.08
4368,02/02/2024,Radiology,E1868,Female,59,Diagnostics,13,9862.43,5755.3,94.5,2.3
4369,26/05/2024,Oncology,E1422,Female,40,Diagnostics,36,5012.66,2978.68,44.4,1.09
4370,23/02/2024,Radiology,E1971,Male,39,Follow-up,11,3920.2,3311.57,84.4,1.58
4371,19/10/2024,Emergency,E1389,Male,56,Diagnostics,10,6115.97,5174.82,85.5,1.59
4372,11/05/2024,Pediatrics,E1337,Male,60,Diagnostics,38,8744.41,4816.18,57.2,3.1
4373,05/09/2024,Radiology,E1231,Female,31,Consultation,49,8579.81,7428.43,111.9,1.03
4374,07/11/2024,Cardiology,E1312,Female,25,Follow-up,50,9257.94,3954.93,35.6,3.06
4375,11/06/2024,Emergency,E1001,Female,26,Therapy,23,5059.29,3553.42,60.1,4.74
4376,22/09/2024,Outpatient,E1159,Male,44,Surgery,44,2785.21,1495.69,110.9,1.31
4377,06/09/2024,Cardiology,E1153,Male,45,Follow-up,42,6290.83,4660.67,63.1,3.78
4378,31/10/2024,Radiology,E1950,Male,51,Consultation,37,2141.17,1769.28,21.1,2.6
4379,04/09/2024,Orthopedics,E1697,Female,60,Follow-up,26,1214.95,817.18,82,4.76
4380,23/05/2024,Emergency,E1219,Male,48,Consultation,40,7523.69,5045.02,112.3,2.91
4381,19/12/2024,Pediatrics,E1015,Male,47,Diagnostics,29,5831.45,4070.64,52.1,4.35
4382,14/04/2024,Emergency,E1576,Female,31,Diagnostics,14,2259.17,1530.41,88.1,4.62
4383,18/05/2024,Radiology,E1287,Female,63,Therapy,28,8897.22,5822.08,79,2.58
4384,25/01/2024,Emergency,E1587,Male,45,Consultation,25,4947.69,4221.04,112,4.58
4385,10/12/2024,Outpatient,E1395,Male,28,Consultation,36,1814.52,1497.06,114.1,2.44
4386,01/02/2024,Outpatient,E1885,Female,63,Diagnostics,24,5427.14,4284.99,69.6,4.97
4387,12/11/2024,Cardiology,E1246,Female,56,Follow-up,30,4829.28,3655.63,96.1,2.98
4388,28/01/2024,Emergency,E1906,Female,41,Consultation,19,8641.35,5816.3,52.3,1.43
4389,17/02/2024,Cardiology,E1884,Male,31,Therapy,13,4237.43,3249.97,110.9,2.01
4390,30/10/2024,Pediatrics,E1636,Male,60,Consultation,19,3874.74,1848.18,84.4,4.84
4391,10/08/2024,Outpatient,E1767,Female,29,Therapy,17,6589.05,4668.59,68.7,1.35
4392,23/11/2024,Pediatrics,E1014,Male,26,Surgery,25,7430.29,5208.82,81.1,4.6
4393,19/02/2024,Orthopedics,E1244,Male,61,Consultation,45,7947.63,6282.26,111.6,4.96
4394,26/02/2024,Oncology,E1531,Female,42,Follow-up,41,6022.19,2736.73,57.8,4.15
4395,03/01/2024,Oncology,E1473,Male,49,Diagnostics,30,763.39,327.07,12.7,3.92
4396,03/09/2024,Oncology,E1797,Female,46,Diagnostics,25,5261.08,3074.83,17.1,3.93
4397,17/08/2024,Pediatrics,E1079,Female,54,Therapy,29,3549.69,1890.79,80,3.24
4398,06/09/2024,Outpatient,E1617,Male,41,Consultation,45,3942.9,2841.82,36.2,4.18
4399,25/07/2024,Radiology,E1986,Male,38,Consultation,9,2678.53,1284.14,95,3.83
4400,21/01/2024,Pediatrics,E1374,Female,59,Diagnostics,50,2235.07,1023.94,101.4,4.11
4401,13/08/2024,Oncology,E1393,Female,36,Surgery,7,3608.95,2631.28,19.3,3.03
4402,14/11/2024,Oncology,E1685,Female,42,Consultation,6,677.94,403.92,13.6,2.9
4403,04/06/2024,Pediatrics,E1218,Female,46,Therapy,21,4505.98,2803.59,10.2,2.45
